시군구명,행정동명,전체세대,1인세대,기초생활수급자,외국인,행정구역코드,행정동코드,총인구수,노령층인구,노령층비율,장애인인구,장애인비율,차상위인구,차상위비율,cluster,1인세대비율,기초생활수급자비율,외국인비율
송파구,거여2동,10040.0,3277.0,608.0,197.0,1124054,11710532,19012,5073,0.002213726500701908,244.0,0.0006179718366933441,894,0.005801502939687731,0,0.0016766753834685027,0.002103027598778307,0.0004592203045306629
송파구,마천1동,8708.0,3668.0,1149.0,441.0,1124055,11710540,19191,5994,0.002615627172325495,652.0,0.001651301793131395,150,0.0009734065335046529,0,0.001876730334623884,0.003974307090454399,0.001028000783238692
송파구,마천2동,8585.0,3630.0,1060.0,414.0,1124056,11710550,19128,6016,0.002625227405523887,440.0,0.0011143754432175058,508,0.0032966034601357576,0,0.0018572876539489365,0.003666462589975338,0.0009650619597750986
송파구,방이1동,6127.0,1891.0,213.0,206.0,1124057,11710561,15835,3320,0.0014487624644845918,128.0,0.0003241819471178199,523,0.003393944113486223,0,0.0009675291883243632,0.0007367514449667424,0.0004801999123518607
송파구,방이2동,15147.0,9307.0,665.0,962.0,1124058,11710562,26483,5308,0.002316274446230185,32.0,8.104548677945497e-05,1144,0.007423847162195486,0,0.00476192181688781,0.002300186436163773,0.0022424869693324755
송파구,오륜동,5889.0,705.0,9.0,113.0,1124059,11710566,18239,4108,0.001792625362681537,486.0,0.0012308783304629724,569,0.00369245545042765,0,0.0003607128914694215,3.1130342745073624e-05,0.00026341063153281676
송파구,오금동,15579.0,4752.0,988.0,567.0,1124060,11710570,38814,9574,0.004177846938245627,376.0,0.0009522844696585958,429,0.002783942685823307,0,0.002431358383351335,0.003417419848014749,0.001321715292735461
송파구,송파1동,12390.0,6394.0,449.0,694.0,1124061,11710580,24270,5127,0.002237290709461597,891.0,0.0022566102725154495,777,0.005042245843554102,0,0.003271486848305647,0.0015530582102820064,0.001617760869767919
송파구,송파2동,7185.0,1807.0,264.0,321.0,1124062,11710590,19460,4383,0.0019126282776614355,86.0,0.00021780974571978523,293,0.0019013874287790887,0,0.0009245506310429002,0.0009131567205221597,0.0007482726789560547
송파구,석촌동,16861.0,9154.0,750.0,1178.0,1124063,11710600,31968,6721,0.0029328712421087173,203.0,0.0005141323067571675,726,0.00471128762216252,0,0.004683639444696574,0.0025941952287561352,0.0027459975570412226
송파구,삼전동,16013.0,8717.0,837.0,786.0,1124064,11710610,30899,6155,0.002685883424368272,539.0,0.0013651099179414446,57,0.0003698944827317681,0,0.004460048616934677,0.002895121875291847,0.0018322190830512741
송파구,가락본동,11643.0,4712.0,551.0,656.0,1124065,11710620,26587,5982,0.0026103906814900087,623.0,0.0015778543207375139,185,0.0012005347246557385,0,0.0024108924036934953,0.0019058687613928407,0.0015291803034117504
송파구,가락1동,9858.0,1701.0,75.0,290.0,1124066,11710631,27403,5344,0.002331983918736644,165.0,0.0004178907912065647,104,0.000674895196563226,0,0.0008703157849496256,0.0002594195228756135,0.0006760095853497067
송파구,가락2동,12308.0,3428.0,396.0,429.0,1124067,11710632,32626,6644,0.0028992704259143457,510.0,0.0012916624455475635,121,0.0007852146036937533,0,0.0017539344566768467,0.0013697350807832394,0.0010000279728104283
송파구,문정1동,8468.0,3004.0,283.0,367.0,1124068,11710641,20280,4710,0.002055322652928442,337.0,0.0008535102826461352,61,0.0003958519902918922,0,0.0015369950723037478,0.0009788763329839818,0.0008555017855977323
송파구,문정2동,15686.0,9033.0,85.0,466.0,1124069,11710642,29157,5630,0.0024567869503157387,1743.0,0.004414446358018438,27,0.00017521317603083752,0,0.00462172985623161,0.000294008792592362,0.001086277471630908
송파구,장지동,12057.0,3665.0,950.0,414.0,1124081,11710646,29570,6443,0.0028115592044199475,981.0,0.0024845507040826666,112,0.0007268102116834742,0,0.001875195386149546,0.0032859806230911047,0.0009650619597750986
송파구,위례동,14457.0,2061.0,570.0,436.0,1124082,11710647,32301,4144,0.0018083348351879967,1738.0,0.004401783000709148,183,0.0011875559708756766,0,0.0010545096018701812,0.0019715883738546628,0.0010163454455602487
송파구,잠실본동,15822.0,9352.0,748.0,1004.0,1124071,11710650,28258,5684,0.0024803511590754277,1277.0,0.003234221456792625,197,0.0012784072473361109,0,0.0047849460440028795,0.0025872773748127856,0.0023403918058313984
송파구,잠실2동,11516.0,1653.0,27.0,364.0,1124079,11710670,35474,5115,0.0022320542186261105,1277.0,0.003234221456792625,99,0.000642448312113071,0,0.0008457566093602181,9.339102823522087e-05,0.0008485085829906664
송파구,잠실3동,11827.0,1822.0,44.0,450.0,1124080,11710680,34680,8120,0.0035433587986791826,1268.0,0.003211427413635903,157,0.00101883217173487,0,0.0009322253734145901,0.00015219278675369328,0.0010489803910598897
송파구,잠실4동,7205.0,1043.0,26.0,192.0,1124075,11710690,21332,4071,0.0017764795159387872,522.0,0.001322054503089859,103,0.0006684058196731949,0,0.0005336504195781655,8.993210126354602e-05,0.00044756496685221966
송파구,잠실6동,5842.0,979.0,24.0,290.0,1124077,11710710,16860,4139,0.001806152964006544,1043.0,0.0026415763347178603,233,0.0015120248153772274,0,0.0005009048521256223,8.301424732019633e-05,0.0006760095853497067
송파구,잠실7동,3376.0,536.0,7.0,108.0,1124078,11710720,9659,2869,0.0012519576839175584,1461.0,0.003700233005774491,128,0.0008306402419239704,0,0.0002742441274150496,2.4212488801723928e-05,0.00025175529385437355
강동구,강일동,13046.0,3484.0,1433.0,498.0,1125051,11740515,41881,9410,0.004106281563493979,905.0,0.002292067672981461,167,0.0010837259406351802,0,0.001782586828197822,0.004956642350410056,0.0011608716327729447
강동구,상일동,10453.0,4609.0,681.0,1011.0,1125052,11740520,38683,7062,0.0030816748566837916,1400.0,0.0035457400466011547,144,0.0009344702721644668,0,0.0023581925060745584,0.002355529267710571,0.002356709278581219
강동구,명일1동,10024.0,2569.0,300.0,203.0,1125053,11740530,26033,5967,0.0026038450679456504,854.0,0.0021629014284267043,253,0.001641812353177848,0,0.0013144275435247432,0.001037678091502454,0.0004732067097447947
강동구,명일2동,6484.0,1740.0,124.0,101.0,1125054,11740540,17431,3933,0.0017162598713306926,1949.0,0.004936176679161179,56,0.0003634051058417371,0,0.0008902701151160191,0.00042890694448768105,0.00023543782110455305
강동구,고덕1동,8098.0,1372.0,235.0,286.0,1125055,11740550,25070,4470,0.0019505928362187125,1471.0,0.0037255597203930705,274,0.0017780892678684994,0,0.0007019831022638955,0.000812847838343589,0.0006666853152069522
강동구,고덕2동,8898.0,2369.0,456.0,338.0,1125056,11740560,22512,4519,0.001971975173796949,879.0,0.0022262182149731537,102,0.000661916442783164,0,0.0012120976452355454,0.0015772706990837303,0.0007879008270627616
강동구,암사1동,15949.0,6606.0,1351.0,721.0,1125072,11740570,34825,8918,0.003891585439239033,1593.0,0.004034545638739743,32,0.0002076600604809926,0,0.0033799565404921965,0.004673010338732718,0.0016806996932315123
강동구,암사2동,6362.0,2067.0,144.0,134.0,1125058,11740580,15338,3469,0.0015137822256918823,0.0,0.0,7,4.5425638230217136e-05,0,0.0010575794988188572,0.000498085483921178,0.0003123630497822783
강동구,암사3동,6167.0,1097.0,103.0,147.0,1125059,11740590,18001,3871,0.0016892046686806793,0.0,0.0,235,0.0015250035691572895,0,0.0005612794921162488,0.0003562694780825092,0.0003426669277462307
강동구,천호1동,12972.0,5824.0,1247.0,603.0,1125061,11740600,27121,7639,0.0033334627910234327,0.0,0.0,155,0.001005853417954808,0,0.002979846638181434,0.004313281933678534,0.0014056337240202523
강동구,천호2동,17578.0,9043.0,1510.0,1403.0,1125073,11740610,33299,8720,0.0038051833404535063,0.0,0.0,474,0.003075964645874703,0,0.004626846351146069,0.005222979727229019,0.0032704877525711676
강동구,천호3동,14352.0,7893.0,1117.0,951.0,1125063,11740620,26315,6880,0.0030022547456789134,0.0,0.0,34,0.00022063881426105466,0,0.004038449435983183,0.003863621427360804,0.0022168452264399005
강동구,성내1동,8293.0,2686.0,235.0,352.0,1125065,11740640,20214,4552,0.001986375523594537,0.0,0.0,73,0.0004737245129722644,0,0.0013742905340239236,0.000812847838343589,0.0008205357725624027
강동구,성내2동,12745.0,7031.0,770.0,1277.0,1125066,11740650,23961,6416,0.0027997771000401028,0.0,0.0,183,0.0011875559708756766,0,0.0035974075743567414,0.0026633737681896323,0.0029767732430743985
강동구,성내3동,10644.0,4443.0,519.0,473.0,1125067,11740660,23377,5688,0.00248209665602059,0.0,0.0,259,0.001680748614518034,0,0.0022732586904945246,0.0017951830982992456,0.0011025949443807285
강동구,길동,21881.0,9918.0,1241.0,785.0,1125074,11740685,46019,11943,0.005211617504017916,0.0,0.0,33,0.00021414943737102363,0,0.005074539656161309,0.0042925283718484855,0.0018298880155155856
강동구,둔촌1동,39.0,26.0,1.0,1001.0,1125070,11740690,134,52,2.2691460287108064e-05,0.0,0.0,170,0.0011031940713052734,0,1.3302886777595688e-05,3.458926971674847e-06,0.0023333986032243324
강동구,둔촌2동,10291.0,3448.0,413.0,392.0,1125071,11740700,24995,6239,0.0027225388602166774,0.0,0.0,51,0.000330958221391582,0,0.0017641674465057665,0.001428536839301712,0.0009137784739899484
